x,y
-2.3236637,53.4210193
-2.3231315,53.4215772
-2.3255017,53.4199288
-2.3246041,53.4202262
-2.3251104,53.4197783
-2.3245318,53.4195432
-2.3254363,53.4205065
-2.3275345,53.4200622
-2.3274629,53.4200324
-2.3275147,53.4247987
-2.3273344,53.4243559
-2.3282654,53.42007
-2.3284048,53.4202839
-2.3318423,53.4209788
-2.328592,53.4202052
-2.3299075,53.4207462
-2.3290351,53.4206443
-2.3292336,53.4204739
-2.3296441,53.4201302
-2.3298269,53.4199647
-2.3291062,53.4196682
-2.3287346,53.4200152
-2.3294273,53.4203076
-2.3301064,53.4205914
-2.3303322,53.4204162
-2.3294126,53.4197943
-2.3299771,53.419282
-2.3310435,53.4198515
-2.3219155,53.4228462
-2.3222027,53.4227807
-2.3222121,53.4227722
-2.3220931,53.4229223
-2.3222112,53.4228224
-2.3220311,53.4227474
-2.3219836,53.422788
-2.3219525,53.4227751
-2.3204967,53.4245182
-2.3202044,53.4247482
-2.320475,53.4248502
-2.3204359,53.424704
-2.3215741,53.423197
-2.3215109,53.4236168
-2.3214356,53.4235876
-2.3213152,53.4234936
-2.321197,53.4234388
-2.3211093,53.4238835
-2.3209179,53.4233037
-2.3212133,53.4234444
-2.3208051,53.4233283
-2.32102,53.4233984
-2.3214606,53.4243368
-2.3202219,53.424817
-2.3203521,53.4248264
-2.3202138,53.4247865
-2.3202071,53.4248356
-2.3202506,53.4250339
-2.3203278,53.4250439
-2.3204486,53.4248795
-2.3200915,53.4248836
-2.3210464,53.42417
-2.3212097,53.4239989
-2.3214771,53.4237509
-2.3219657,53.4233477
-2.3202828,53.4249362
-2.3202958,53.425148
-2.322444,53.423545
-2.3231971,53.4232
-2.3229266,53.4235451
-2.3233268,53.4232574
-2.3234442,53.4233128
-2.3231079,53.4235246
-2.324266,53.4235854
-2.3244681,53.4236668
-2.3245548,53.4237005
-2.3246607,53.4237423
-2.3241973,53.4240327
-2.325447,53.4241751
-2.3256918,53.4242418
-2.3195318,53.4744476
-2.2801826,53.4879155
-2.2797122,53.488481
-2.2797376,53.4884198
-2.2798817,53.4882441
-2.2812222,53.4888711
-2.2800993,53.4879467
-2.2800903,53.4878613
-2.2779229,53.4862959
-2.2775245,53.4862286
-2.2744118,53.4850301
-2.2744817,53.4849662
-2.2745585,53.4848973
-2.2957926,53.5121159
-2.2957076,53.5120963
-2.1730714,53.4990526
-2.2450613,53.4765314
-2.2453626,53.4763805
-2.2569551,53.4831032
-2.2543847,53.4817214
-2.2556307,53.4804829
-2.2536285,53.4808869
-2.3521582,53.4760477
-2.3523776,53.4759749
-2.3524469,53.4763443
-2.3523755,53.4756395
-2.3499143,53.4757877
-2.3501377,53.476538
-2.3503506,53.4764581
-2.3498371,53.4758045
-2.348839,53.4764661
-2.3486355,53.4765059
-2.3495675,53.4769559
-2.3496546,53.4770814
-2.349287,53.477197
-2.346739,53.476894
-2.3469268,53.4769163
-2.3461538,53.4771736
-2.3460301,53.4772007
-2.3460926,53.4772993
-2.3454797,53.4769138
-2.3454388,53.4768462
-2.3462459,53.4775102
-2.3462431,53.4773711
-2.3467909,53.4782256
-2.3479018,53.4777552
-2.3426478,53.4795616
-2.3433662,53.4793943
-2.3466143,53.4791916
-2.3458778,53.4801721
-2.3460608,53.4810176
-2.3468689,53.4810773
-2.3465716,53.4808058
-2.345388,53.4797251
-2.3448738,53.4799379
-2.3486857,53.4799745
-2.3505464,53.4776701
-2.350604,53.4777117
-2.3508953,53.4774496
-2.3510051,53.4774044
-2.351253,53.4769611
-2.3502097,53.479584
-2.3503282,53.4807651
-2.3496553,53.4803599
-2.3499688,53.4802726
-2.3502573,53.4801918
-2.3507238,53.4792856
-2.3508897,53.480016
-2.350063,53.4798357
-2.3503754,53.4797467
-2.3506949,53.4798249
-2.3501597,53.479965
-2.350739,53.4798133
-2.3505073,53.4795009
-2.3502788,53.4795647
-2.3489993,53.4813914
-2.3493007,53.4813107
-2.348784,53.4823446
-2.3494567,53.4828474
-2.349778,53.4831447
-2.3503018,53.482612
-2.3507114,53.4830255
-2.3516823,53.4801119
-2.3513481,53.4802025
-2.3510275,53.4802898
-2.3515987,53.4805225
-2.3512697,53.4806167
-2.3518959,53.4804407
-2.3477231,53.4822121
-2.3479341,53.4816874
-2.3467283,53.482358
-2.3472153,53.4823513
-2.3466142,53.4821623
-2.3469099,53.4820573
-2.3464609,53.481625
-2.3487059,53.4810131
-2.3483263,53.4811158
-2.348193,53.4809364
-2.3487148,53.4816387
-2.3445257,53.4831497
-2.344401,53.4821034
-2.1309583,53.4176455
-2.1278858,53.4158684
-2.1246285,53.4173794
-2.1439543,53.4162628
-2.1486764,53.4159761
-2.1486832,53.4158822
-2.3557231,53.4819033
-2.3553841,53.4820113
-2.3554402,53.4819935
-2.3532903,53.4788988
-2.3528634,53.4786637
-2.3526971,53.48185
-2.3526556,53.4813674
-2.3524137,53.4805648
-2.3557466,53.4819301
-2.3557937,53.478533
-2.3548902,53.4787777
-2.3559584,53.4786588
-2.3555627,53.4792901
-2.3560755,53.4790469
-2.3558307,53.4805439
-2.1423677,53.4182281
-2.1413112,53.4175977
-2.1415696,53.4177525
-2.142583,53.4171384
-2.1418292,53.4179092
-2.1420962,53.4180654
-2.143409,53.41727
-2.1431093,53.4174524
-2.1440216,53.417554
-2.1436773,53.4177583
-2.1414028,53.4164309
-2.1425296,53.4163229
-2.1416984,53.4169264
-2.1407881,53.4176011
-2.1634084,53.4150241
-2.1634532,53.4154478
-2.2672326,53.4771665
-2.2671831,53.477224
-2.2833492,53.4770884
-2.2668465,53.4716769
-2.2670526,53.4718056
-2.2666096,53.4719794
-2.2665016,53.4719237
-2.2691806,53.4734542
-2.2692223,53.4734688
-2.2671464,53.4745236
-2.2689785,53.4753732
-2.2683837,53.4756914
-2.1872095,53.4542854
-2.186972,53.4539425
-2.1875088,53.4540832
-2.1888992,53.4547533
-2.1887114,53.4545271
-2.186998,53.4485827
-2.1865692,53.4486388
-2.1862926,53.4506834
-2.1867222,53.4461422
-2.1863359,53.4462305
-2.3048356,53.4605742
-2.3049712,53.4611399
-2.2968122,53.4639069
-2.3044506,53.4674213
-2.3005828,53.4665384
-2.3020368,53.4668432
-2.298422,53.4661999
-2.2724249,53.4747661
-2.272044,53.4746322
-2.2724064,53.474796
-2.2755452,53.4731762
-2.2757424,53.472666
-2.2759757,53.4725961
-2.2761151,53.4732533
-2.2760145,53.4732367
-2.2724655,53.4748752
-2.3606475,53.4684948
-2.3602189,53.4683701
-2.3631975,53.4703252
-2.2720006,53.4740604
-2.276488,53.4725101
-2.2766181,53.4725483
-2.2764312,53.4724986
-2.2762299,53.4733652
-2.1584278,53.4124506
-2.2634935,53.4360873
-2.2476066,53.5111506
-2.2478882,53.5109721
-2.2479502,53.5111532
-2.2472151,53.5105162
-2.2465743,53.510376
-2.2474981,53.5103286
-2.2465157,53.5103064
-2.2446962,53.5104397
-2.2457597,53.5103618
-2.2457021,53.5100832
-2.2447711,53.5097436
-2.2448652,53.5102012
-2.2440706,53.5094902
-2.2441408,53.5099471
-2.2443554,53.5094463
-2.245451,53.5094187
-2.2449167,53.5094015
-2.2447583,53.5091727
-2.2443113,53.5087065
-2.2450481,53.5087949
-2.2446148,53.5089117
-2.2443211,53.5091964
-2.2444222,53.5086488
-2.2440671,53.5083969
-2.2439354,53.5080357
-2.2435079,53.5083679
-2.2434749,53.5084103
-2.243405,53.5081107
-2.2438809,53.5080434
-2.2437119,53.5072931
-2.2437458,53.5072905
-2.2434828,53.5070274
-2.2437028,53.5071146
-2.2432401,53.5071505
-2.2435076,53.5071297
-2.2434225,53.5067456
-2.2429708,53.5067012
-2.2427574,53.5072501
-2.242349,53.5072762
-2.2434218,53.5064278
-2.2427238,53.5063402
-2.2430161,53.5055392
-2.2443118,53.5049498
-2.2441175,53.5052713
-2.2436474,53.5051665
-2.2439901,53.5054821
-2.2431087,53.5052945
-2.2435356,53.5053854
-2.2437537,53.5049341
-2.244676,53.5054154
-2.2444305,53.5062209
-2.2447148,53.5059508
-2.2445127,53.5066604
-2.245328,53.5059828
-2.2450656,53.5056425
-2.2449828,53.5054424
-2.2452729,53.505741
-2.2452342,53.5054232
-2.2449658,53.5050529
-2.2449225,53.5048237
-2.2451853,53.5051733
-2.2446302,53.504324
-2.2447242,53.5041573
-2.2447403,53.5043557
-2.2445011,53.5043066
-2.24486,53.5041854
-2.244477,53.5047775
-2.2445921,53.5049005
-2.2442498,53.5047202
-2.244105,53.5049616
-2.2445952,53.5041306
-2.2445891,53.504598
-2.2443529,53.5045505
-2.2439107,53.504455
-2.2435782,53.504341
-2.2436294,53.5049188
-2.2459833,53.5033766
-2.2455613,53.5035675
-2.2452705,53.5035153
-2.2454031,53.5038354
-2.2457051,53.5033174
-2.2451263,53.5037769
-2.2454121,53.5032552
-2.2447046,53.5041532
-2.2449507,53.5037398
-2.2449822,53.5042107
-2.2452355,53.5038
-2.2444369,53.5040978
-2.2446749,53.5036814
-2.2445651,53.5036582
-2.2448891,53.5031475
-2.2448496,53.5037184
-2.2451642,53.5032033
-2.2450451,53.5033983
-2.2447677,53.5033388
-2.2448137,53.5032662
-2.2453409,53.50324
-2.2457183,53.5026322
-2.245439,53.5025729
-2.2454263,53.5031026
-2.2451666,53.5030514
-2.2456464,53.5026169
-2.2459973,53.502011
-2.245807,53.5023456
-2.2431318,53.4995945
-2.2433205,53.4996218
-2.2432658,53.4994932
-2.2436927,53.4987514
-2.2437912,53.4985648
-2.2439751,53.4982244
-2.2398873,53.4996831
-2.2432322,53.4980453
-2.2451269,53.4976908
-2.2436175,53.4973948
-2.2459709,53.4971682
-2.2480894,53.5033179
-2.2483474,53.5033716
-2.2285267,53.4508534
-2.2735254,53.4724971
-2.2731199,53.4727357
-2.2734746,53.4725247
-2.2735694,53.4724716
-2.2745188,53.4717388
-2.2745765,53.4717012
-2.2744824,53.4717521
-2.2732908,53.4727653
-2.2742087,53.4729235
-2.1242321,53.4364814
-2.2724422,53.4749096
-2.275719,53.4755968
-2.1874977,53.4285529
-2.2739368,53.4751755
-2.2740483,53.4752075
-2.2738486,53.4751771
-2.2727248,53.4742807
-2.2723603,53.4741356
-2.2721008,53.4746406
-2.2715735,53.4756026
-2.1770318,53.430025
-2.1759108,53.4306078
-2.136966,53.4346265
-2.1365929,53.4346411
-2.1786246,53.4268631
-2.2285564,53.4510332
-2.2299102,53.4509224
-2.1899612,53.4326625
-2.2278539,53.4590548
-2.2279622,53.4592814
-2.2883615,53.4699526
-2.2895802,53.4698958
-2.2894374,53.4695463
-2.2892649,53.4691944
-2.2869057,53.4694943
-2.2711968,53.4768556
-2.2713191,53.476618
-2.269761,53.4762433
-2.2696843,53.4761532
-2.2699531,53.4756342
-2.2700185,53.4755632
-2.2692878,53.4754683
-2.2693402,53.4754712
-2.2694079,53.4761584
-2.2697336,53.476144
-2.2694636,53.474977
-2.2696933,53.474605
-2.2706585,53.4750029
-2.2707614,53.4750269
-2.2702194,53.4749655
-2.270133,53.475117
-2.2697397,53.4750338
-2.2700116,53.4746767
-2.2700784,53.4746873
-2.2699359,53.4746648
-2.2704667,53.4753718
-2.2712611,53.4749171
-2.2709637,53.4754504
-2.2719233,53.4756083
-2.2729938,53.475124
-2.2720593,53.4753747
-2.2698053,53.4758323
-2.2716797,53.4760251
-2.2713961,53.4764908
-2.2710387,53.4764101
-2.2700675,53.4762672
-2.2698584,53.4762007
-2.2701962,53.475572
-2.2704312,53.4754032
-2.2709494,53.4757394
-2.2708123,53.4761409
-2.2710324,53.4757941
-2.2705065,53.4753367
-2.2696482,53.4745168
-2.270266,53.4763907
-2.2693461,53.4762211
-2.2701674,53.4765669
-2.2709791,53.476761
-2.2711017,53.4765686
-2.3029781,53.4485001
-2.3037492,53.4487971
-2.3021296,53.4492766
-2.3023399,53.4494132
-2.3032304,53.4485973
-2.3051058,53.4470682
-2.3049682,53.4467961
-2.3041542,53.4471736
-2.3047424,53.4466895
-2.3023256,53.4507976
-2.2997355,53.4531949
-2.2996043,53.4531507
-2.3003437,53.4525194
-2.3018784,53.4505137
-2.3021532,53.4505767
-2.3030051,53.4497161
-2.3026871,53.4500208
-2.302458,53.4499926
-2.3065185,53.4461647
-2.2940966,53.4727083
-2.2983829,53.4530643
-2.2998081,53.4529263
-2.2990909,53.4508375
-2.2990827,53.4507069
-2.3015336,53.5107152
-2.3015206,53.5104373
-2.3015095,53.5107577
-2.2970579,53.5092899
-2.2971355,53.5093845
-2.297098,53.5093384
-2.2974825,53.5092246
-2.2981524,53.510653
-2.3035611,53.5105272
-2.2986964,53.5103911
-2.2977283,53.5102511
-2.2869929,53.4742466
-2.2804126,53.4695682
-2.2807401,53.469575
-2.2667834,53.4734908
-2.2662329,53.4732248
-2.2658105,53.4730544
-2.2677297,53.4739326
-2.2657991,53.4730934
-2.2676361,53.4740049
-2.2676764,53.4735296
-2.2703025,53.4723322
-2.2700567,53.4721638
-2.2690566,53.4720075
-2.2685218,53.4722081
-2.2680128,53.4732814
-2.2669586,53.4728066
-2.2675101,53.4724882
-2.2683975,53.4734531
-2.2685231,53.4733801
-2.2695043,53.4718944
-2.2702163,53.4727033
-2.2705003,53.4725831
-2.2761035,53.4702866
-2.2661125,53.4734147
-2.2662303,53.4733105
-2.2662644,53.4732814
-2.2685032,53.4752334
-2.2666471,53.475737
-2.2685292,53.4751976
-2.2683669,53.4757249
-2.2688281,53.4756641
-2.2687838,53.4756428
-2.2683534,53.4757546
-2.2687363,53.4758058
-2.1977554,53.4856784
-2.2137126,53.4943764
-2.2143669,53.4945661
-2.2121263,53.4953075
-2.2118322,53.4949892
-2.2114142,53.4949648
-2.2112528,53.4954514
-2.2095475,53.4941378
-2.2090989,53.4942794
-2.2088266,53.4940045
-2.2086857,53.4940601
-2.2085682,53.4937532
-2.2084173,53.4937789
-2.2102663,53.4957787
-2.2061036,53.4918478
-2.2059956,53.4919136
-2.206595,53.4921162
-2.2064804,53.4921786
-2.2034359,53.4904964
-2.2032252,53.4906362
-2.2033073,53.4905674
-2.2032796,53.4903745
-2.2033396,53.4904552
-2.2013505,53.4896802
-2.2011762,53.4897887
-2.2011149,53.4897591
-2.2012328,53.489736
-2.1993632,53.4873136
-2.1989593,53.4873729
-2.1991717,53.4873171
-2.1991707,53.487054
-2.1992763,53.4872045
-2.1970028,53.4847668
-2.1970658,53.4848563
-2.1948494,53.4819787
-2.1969651,53.4847415
-2.1974196,53.4853111
-2.2294188,53.4567603
-2.2301189,53.4564299
-2.2303315,53.4568032
-2.2283634,53.4548292
-2.2278682,53.4540569
-2.2272048,53.4533098
-2.2419111,53.4562688
-2.2402026,53.4568213
-2.2418618,53.4567818
-2.1959533,53.4776692
-2.1959972,53.4775096
-2.1956998,53.4777591
-2.1958982,53.4777073
-2.1955922,53.4776744
-2.1962141,53.4780314
-2.1965367,53.478238
-2.1966283,53.4784917
-2.1961807,53.4784183
-2.1958501,53.4779651
-2.195792,53.4778855
-2.1955344,53.4779541
-2.1950084,53.4768848
-2.1947737,53.4766811
-2.1946924,53.4765939
-2.1940339,53.4774334
-2.1950713,53.4770896
-2.194735,53.4774834
-2.1944588,53.4773001
-2.1944125,53.4774602
-2.194338,53.4773302
-2.1945735,53.477273
-2.1957566,53.4774591
-2.2035702,53.4764674
-2.2081623,53.4792261
-2.2075231,53.4792479
-2.2078522,53.4795607
-2.2074311,53.4795687
-2.2073517,53.4797164
-2.2654824,53.4750643
-2.2652314,53.4745495
-2.2653803,53.4744374
-2.265503,53.474345
-2.2651468,53.4746132
-2.2660116,53.4751773
-2.2650598,53.4747026
-2.2649413,53.4747097
-2.2658872,53.4752704
-2.2661253,53.4743215
-2.2667655,53.4746423
-2.2662044,53.47426
-2.2668633,53.4745705
-2.1941451,53.4746132
-2.193987,53.4705981
-2.1956321,53.4645888
-2.1976946,53.4628098
-2.1976984,53.4606727
-2.1961594,53.4607486
-2.1913106,53.4661675
-2.1916591,53.466496
-2.1977242,53.4631424
-2.1979292,53.4631485
-2.1961473,53.4596522
-2.1960227,53.4593403
-2.211953,53.4912236
-2.208403,53.492882
-2.2012477,53.4943649
-2.2013218,53.4944789
-2.1977054,53.4944819
-2.1977451,53.4944222
-2.1979504,53.4945436
-2.197928,53.4945994
-2.1873455,53.492484
-2.187036,53.4924853
-2.2081885,53.4965969
-2.2077819,53.4963965
-2.2077983,53.4948237
-2.2076407,53.4948091
-2.2078095,53.4949738
-2.2060369,53.4954684
-2.2071037,53.4951987
-2.2067415,53.4948178
-2.2069425,53.4950277
-2.205787,53.4953329
-2.207106,53.4946959
-2.207314,53.4949016
-2.2142809,53.497202
-2.213434,53.4973191
-2.2138162,53.4980471
-2.2169044,53.4969081
-2.2167904,53.4965575
-2.2170928,53.4966947
-2.2176296,53.4964245
-2.2170028,53.4981386
-2.2170006,53.4987977
-2.2164458,53.4974769
-2.2165771,53.4978849
-2.2186074,53.4970022
-2.219013,53.4973451
-2.2180579,53.497402
-2.2179142,53.4975016
-2.2164722,53.497245
-2.2161356,53.4970919
-2.2156322,53.4969052
-2.2161127,53.4971113
-2.2200098,53.4956245
-2.2176373,53.4964017
-2.2182542,53.4962612
-2.2190145,53.4962939
-2.2201913,53.4961349
-2.2174888,53.498183
-2.2201692,53.499376
-2.2205854,53.4993249
-2.2197937,53.5004205
-2.2206368,53.4983629
-2.2205667,53.4982312
-2.2200749,53.4996145
-2.2204431,53.499968
-2.2207585,53.4998879
-2.2208332,53.5001053
-2.2152346,53.4994875
-2.215073,53.4995358
-2.2156827,53.5001371
-2.2189434,53.5019692
-2.2187475,53.5019398
-2.2199915,53.4990267
-2.2208755,53.4974295
-2.222083,53.4962522
-2.2232955,53.4952754
-2.2237576,53.4948542
-2.2239056,53.4945673
-2.2248803,53.4936016
-2.2277887,53.4909634
-2.2229755,53.4865594
-2.1978473,53.4627036
-2.1976709,53.462723
-2.1955061,53.466711
-2.1944289,53.4694828
-2.1942129,53.4694213
-2.1941012,53.4694119
-2.1942877,53.4694297
-2.1941548,53.4693733
-2.1941695,53.4692757
-2.1941588,53.4693476
-2.1943489,53.4691833
-2.1944928,53.4692199
-2.1946454,53.4693709
-2.1946461,53.4693067
-2.1947019,53.4692396
-2.1944389,53.4712225
-2.1940847,53.4712695
-2.194264,53.4712255
-2.1944118,53.471155
-2.194482,53.4710587
-2.1939412,53.4711658
-2.1939321,53.4710825
-2.1947735,53.4739983
-2.1942836,53.4739933
-2.1941107,53.4743057
-2.1946738,53.4743302
-2.1947796,53.4740864
-2.1941332,53.4742125
-2.1941924,53.4741103
-2.194335,53.4743095
-2.1943542,53.4739935
-2.194555,53.4743415
-2.1945742,53.4740268
-2.1947276,53.4742242
-2.1947798,53.4741206
-2.1947386,53.4743677
-2.1940914,53.4743177
-2.1941389,53.4739835
-2.1882167,53.4848454
-2.1886715,53.4858005
-2.1864467,53.4852129
-2.1869932,53.4861561
-2.1864516,53.4862724
-2.1861756,53.4858013
-2.185905,53.4863849
-2.1853615,53.4859711
-2.1867236,53.4856908
-2.1856305,53.4859191
-2.1853483,53.4864966
-2.1850789,53.486034
-2.1856712,53.486435
-2.1848483,53.4866015
-2.1850123,53.4868767
-2.1858282,53.4866992
-2.1854087,53.4867904
-2.1821317,53.4891966
-2.1868093,53.4866984
-2.1871243,53.4866295
-2.1868649,53.4861822
-2.1908159,53.4865403
-2.1898141,53.4865414
-2.1894508,53.4865479
-2.1806318,53.4972876
-2.1807613,53.4970039
-2.1826735,53.4962076
-2.1759953,53.4970999
-2.1756364,53.4972035
-2.1757987,53.4968043
-2.1757691,53.4982055
-2.1748424,53.499225
-2.1746608,53.4988955
-2.1740298,53.4987253
-2.1751455,53.4988185
-2.1748218,53.498735
-2.1755157,53.4989088
-2.1761519,53.4985859
-2.1752083,53.4993321
-2.1761651,53.4995937
-2.1755139,53.4994157
-2.1766189,53.49905
-2.175953,53.4983883
-2.17635,53.4987827
-2.175418,53.4980261
-2.1750014,53.4984402
-2.1751004,53.4982958
-2.1749559,53.4986012
-2.1738556,53.4985053
-2.1739694,53.4988813
-2.1733791,53.4988107
-2.1734723,53.4986857
-2.1731768,53.499082
-2.1663593,53.4076909
-2.1651689,53.4083089
-2.1650832,53.4083409
-2.1669872,53.5009856
-2.1670945,53.5010724
-2.1684241,53.5011296
-2.1698753,53.5020261
-2.1694641,53.5023648
-2.1696858,53.5021822
-2.1700984,53.5018423
-2.1689671,53.5013632
-2.168558,53.5017082
-2.1687521,53.5015445
-2.1695337,53.5016032
-2.1658112,53.5009952
-2.161991,53.5054965
-2.1668823,53.5034059
-2.1669781,53.5036935
-2.1653988,53.5011044
-2.1644558,53.5009129
-2.1640397,53.5019064
-2.1568608,53.5002517
-2.2662116,53.4751481
-2.2661128,53.4751053
-2.266319,53.4751947
-2.1953814,53.4815425
-2.1953382,53.4813651
-2.1949138,53.4814654
-2.1950468,53.481476
-2.1951454,53.4814571
-2.1974849,53.484905
-2.1973272,53.4849765
-2.1950778,53.4817648
-2.195185,53.4817439
-2.1953025,53.481721
-2.2068051,53.4922514
-2.210853,53.4952727
-2.2031895,53.4907182
-2.2079267,53.4991466
-2.2067549,53.4987158
-2.2180899,53.4947412
-2.217119,53.4959448
-2.2167555,53.4957753
-2.2176169,53.4957995
-2.2170971,53.4955184
-2.2163663,53.4963356
-2.2162178,53.4962634
-2.2164918,53.4962359
-2.216245,53.4964319
-2.2172131,53.4818746
-2.2172581,53.4820497
-2.2169509,53.4821607
-2.2168683,53.4822232
-2.2146232,53.4824903
-2.2138866,53.4830444
-2.2136947,53.4832014
-2.2557411,53.4854223
-2.2793589,53.4726186
-2.276518,53.4723055
-2.276266,53.4725624
-2.2763411,53.4724064
-2.2765789,53.4723137
-2.2790868,53.4732723
-2.278603,53.4738449
-2.2786179,53.473889
-2.2773144,53.4726787
-2.2771827,53.472656
-2.2773867,53.4726929
-2.2010236,53.48973
-2.205957,53.4845428
-2.206054,53.484531
-2.2176177,53.4825454
-2.2804732,53.4690261
-2.2799152,53.470533
-2.2796869,53.470576
-2.2789176,53.4704442
-2.2790399,53.4705149
-2.2804709,53.4711269
-2.2805431,53.4708432
-2.2799333,53.4710392
-2.2802509,53.4660642
-2.2808453,53.4665183
-2.2790907,53.4675492
-2.2787441,53.4678991
-2.2787601,53.4677407
-2.2788196,53.4677063
-2.2788747,53.4676743
-2.278467,53.4679478
-2.2790865,53.4676153
-2.2789812,53.4676416
-2.2789025,53.4676917
-2.2788553,53.4677285
-2.2788184,53.4678876
-2.278828,53.4679476
-2.278956,53.4676254
-2.2789166,53.46765
-2.2794499,53.4663463
-2.2006646,53.4746169
-2.2064492,53.4753394
-2.2075389,53.4754766
-2.2781129,53.467042
-2.278725,53.4666938
-2.2788494,53.4666231
-2.2780072,53.467102
-2.2248255,53.4546481
-2.2823817,53.4634821
-2.282526,53.4637907
-2.2285971,53.4611774
-2.2294793,53.4622381
-2.2296716,53.4625153
-2.2300101,53.4628662
-2.2335008,53.4659645
-2.2759536,53.4669546
-2.2822935,53.4643154
-2.2792138,53.4650729
-2.2821975,53.4643994
-2.265802,53.4754525
-2.2688417,53.4765546
-2.2690497,53.4766293
-2.270095,53.4728252
-2.270139,53.4728688
-2.2700467,53.4727761
-2.2767475,53.4696764
-2.2769074,53.4695785
-2.2763527,53.469448
-2.2765738,53.4693624
-2.2765479,53.4695609
-2.2769471,53.4697919
-2.2767078,53.469463
-2.2771071,53.4696939
-2.28426,53.466816
-2.1975693,53.4670961
-2.1953037,53.4709371
-2.1955486,53.471059
-2.1949795,53.4708645
-2.1958993,53.4700439
-2.1945468,53.470141
-2.1942906,53.4701599
-2.1955054,53.4692609
-2.1952541,53.4686168
-2.2910046,53.4399458
-2.1682686,53.5415527
-2.1684426,53.541812
-2.1685438,53.5419123
-2.3273939,53.4346072
-2.3228487,53.4258833
-2.3229037,53.4256978
-2.3127663,53.4398486
-2.3133912,53.4389813
-2.320658,53.4383109
-2.334743,53.4384213
-2.3337516,53.4377735
-2.3238675,53.4380838
-2.3226955,53.4352708
-2.3226536,53.4351393
-2.3192693,53.4353126
-2.3376886,53.4401276
-2.3370374,53.4404819
-2.339435,53.4417691
-2.3393142,53.4418609
-2.3386577,53.4424389
-2.3182173,53.432306
-2.3191206,53.4325818
-2.3191761,53.431515
-2.3195678,53.4321615
-2.3197543,53.4319693
-2.3199398,53.4317818
-2.3294698,53.4471603
-2.3295999,53.4471609
-2.3292074,53.4471601
-2.3297133,53.4457558
-2.3296824,53.4465349
-2.330295,53.4465276
-2.3293247,53.4461306
-2.3297076,53.4461268
-2.3301536,53.4461238
-2.3286043,53.4460933
-2.3291635,53.4465234
-2.3291292,53.4469837
-2.3286075,53.4473974
-2.3280602,53.4469599
-2.3280616,53.4465295
-2.3286113,53.446527
-2.3286137,53.4469716
-2.3280667,53.4474031
-2.3210798,53.4356806
-2.3210056,53.4352845
-2.3208342,53.4354266
-2.2953802,53.455529
-2.2980728,53.4542308
-2.296011,53.4542834
-2.2958773,53.4541825
-2.2963169,53.4542352
-2.2945439,53.4555624
-2.2947068,53.4555641
-2.2946619,53.4556582
-2.2945387,53.4556353
-2.2942423,53.4557683
-2.2950641,53.4564277
-2.2935008,53.4560245
-2.2953247,53.4559641
-2.2951493,53.4563933
-2.2927535,53.4563541
-2.292901,53.4562874
-2.2934754,53.4567118
-2.3031855,53.4398314
-2.3030177,53.439844
-2.344147,53.437091
-2.29454,53.4481046
-2.2929567,53.448039
-2.2915771,53.4485605
-2.2910815,53.4492144
-2.291575,53.4502297
-2.2912267,53.4498535
-2.2908004,53.4497768
-2.2935482,53.447656
-2.2935621,53.4476324
-2.2932817,53.447582
-2.2937932,53.447724
-2.2938747,53.4476227
-2.2926945,53.4472696
-2.2923181,53.4471687
-2.2926262,53.4473588
-2.2924883,53.4473643
-2.2924347,53.4473491
-2.2921797,53.447352
-2.2923853,53.4474103
-2.2922332,53.4472826
-2.2923351,53.4469928
-2.2920701,53.4469749
-2.2920061,53.4470024
-2.2921157,53.4477477
-2.2918879,53.4476844
-2.2911701,53.4472195
-2.2919702,53.4475826
-2.2910172,53.4474175
-2.2916807,53.4473592
-2.2915629,53.447512
-2.2907271,53.4477533
-2.2918045,53.4478302
-2.2917779,53.447823
-2.2917742,53.4478703
-2.2917464,53.4478627
-2.2922963,53.4467526
-2.2919102,53.4465251
-2.2918131,53.4466525
-2.2916013,53.4468645
-2.2917847,53.4467756
-2.2916871,53.4467497
-2.2916231,53.4468354
-2.2916337,53.4468213
-2.2913207,53.4468059
-2.292454,53.4453748
-2.292566,53.4454252
-2.2931483,53.4449843
-2.2869332,53.4516251
-2.2868292,53.4518639
-2.2867575,53.4519491
-2.2868861,53.4519975
-2.2865739,53.4519142
-2.2869224,53.452021
-2.2918967,53.4471337
-2.2917174,53.4470427
-2.2961491,53.44488
-2.2917411,53.4454962
-2.2897027,53.4474764
-2.289622,53.4474642
-2.2896592,53.447438
-2.2890065,53.4472904
-2.2934289,53.4444993
-2.2948151,53.44415
-2.2947572,53.4441861
-2.2948661,53.4441844
-2.3279427,53.4309868
-2.3268475,53.4307356
-2.3264106,53.4305394
-2.3267889,53.430995
-2.326927,53.430994
-2.3269325,53.430735
-2.3272746,53.4309915
-2.3272736,53.4307329
-2.3285887,53.4307057
-2.3289195,53.4306778
-2.3294533,53.4312797
-2.3299088,53.4312421
-2.3294604,53.4313185
-2.3290566,53.4313722
-2.3296974,53.4300877
-2.3277133,53.4302468
-2.3283234,53.4304526
-2.3283827,53.4307239
-2.3284356,53.4304441
-2.32838,53.4301886
-2.3291053,53.4303922
-2.3290482,53.4301368
-2.3289812,53.4304016
-2.329048,53.430667
-2.3296486,53.4303502
-2.3297299,53.4306114
-2.3297481,53.4318939
-2.3308805,53.4317652
-2.3298063,53.4324353
